Voltage[V]	Current[mA]
0.251000	0.361738
0.252000	0.370558
0.253000	0.380031
0.254000	0.388988
0.255000	0.398779
0.256000	0.408560
0.257000	0.418210
0.258000	0.428859
0.259000	0.439351
0.260000	0.449709
0.261000	0.461018
0.262000	0.472169
0.263000	0.483568
0.264000	0.495696
0.265000	0.507421
0.266000	0.520233
0.267000	0.532589
0.268000	0.545604
0.269000	0.559154
0.270000	0.572390
0.271000	0.586741
0.272000	0.600829
0.273000	0.615384
0.274000	0.630604
0.275000	0.645641
0.276000	0.661785
0.277000	0.677640
0.278000	0.694157
0.279000	0.711363
0.280000	0.728253
0.281000	0.746342
0.282000	0.764200
0.283000	0.782897
0.284000	0.802313
0.285000	0.821475
0.286000	0.842000
0.287000	0.862074
0.288000	0.883306
0.289000	0.904660
0.290000	0.926844
0.291000	0.949848
0.292000	0.972733
0.293000	0.996559
0.294000	1.020917
0.295000	1.045561
0.296000	1.071704
0.297000	1.097629
0.298000	1.124753
0.299000	1.152493
0.300000	1.180442
0.301000	1.209710
0.302000	1.239346
0.303000	1.269609
0.304000	1.301365
0.305000	1.332872
0.306000	1.366407
0.307000	1.399503
0.308000	1.434379
0.309000	1.469847
0.310000	1.505793
0.311000	1.543808
0.312000	1.581599
0.313000	1.620782
0.314000	1.661450
0.315000	1.702273
0.316000	1.745280
0.317000	1.788334
0.318000	1.833389
0.319000	1.879183
0.320000	1.925694
0.321000	1.974447
0.322000	2.023695
0.323000	2.074539
0.324000	2.137538
0.325000	2.191009
0.326000	2.246389
0.327000	2.302880
0.328000	2.361156
0.329000	2.420908
0.330000	2.482679
0.331000	2.545347
0.332000	2.609884
0.333000	2.676269
0.334000	2.744871
0.335000	2.814513
0.336000	2.887145
0.337000	2.960663
0.338000	3.037180
0.339000	3.114492
0.340000	3.195297
0.341000	3.277289
0.342000	3.362676
0.343000	3.448941
0.344000	3.539262
0.345000	3.629849
0.346000	3.725161
0.347000	3.821585
0.348000	3.921944
0.349000	4.024901
0.350000	4.130011
0.351000	4.238957
0.352000	4.350356
0.353000	4.465506
0.354000	4.583201
0.355000	4.705140
0.356000	4.830629
0.357000	4.958491
0.358000	5.090812
0.359000	5.226146
0.360000	5.367238
0.361000	5.510995
0.362000	5.660505
0.363000	5.812204
0.364000	5.970384
0.365000	6.130986
0.366000	6.299207
0.367000	6.469417
0.368000	6.647216
0.369000	6.829612
0.370000	7.016534
0.371000	7.209730
0.372000	7.407937
0.373000	7.614080
0.374000	7.824490
0.375000	8.043798
0.376000	8.266802
0.377000	8.519763
0.378000	8.649122
0.379000	8.623459
0.380000	8.623505
0.381000	8.622636
0.382000	8.622001
0.383000	8.622095
0.384000	8.646205
0.385000	8.624166
0.386000	8.623779
0.387000	8.622427
0.388000	8.623620
0.389000	8.623485
0.390000	8.623365
0.391000	8.621793
0.392000	8.647655
0.393000	8.619136
0.394000	8.621421
0.395000	8.617250
0.396000	8.616773
0.397000	8.616829
0.398000	8.620120
0.399000	8.617187
0.400000	8.617031
