Voltage[V]	Current[mA]
0.317000	1.154451
0.318000	1.183628
0.319000	1.213490
0.320000	1.244217
0.321000	1.275866
0.322000	1.308305
0.323000	1.341818
0.324000	1.383064
0.325000	1.418564
0.326000	1.454825
0.327000	1.492378
0.328000	1.530774
0.329000	1.570591
0.330000	1.611239
0.331000	1.653032
0.332000	1.695958
0.333000	1.740354
0.334000	1.785803
0.335000	1.832675
0.336000	1.881188
0.337000	1.930826
0.338000	1.981939
0.339000	2.034473
0.340000	2.088379
0.341000	2.144305
0.342000	2.201794
0.343000	2.260933
0.344000	2.321647
0.345000	2.384003
0.346000	2.448448
0.347000	2.515026
0.348000	2.583533
0.349000	2.653997
0.350000	2.726686
0.351000	2.801403
0.352000	2.878729
0.353000	2.957843
0.354000	3.039631
0.355000	3.124110
0.356000	3.211133
0.357000	3.300608
0.358000	3.392848
0.359000	3.488191
0.360000	3.586212
0.361000	3.687766
0.362000	3.792148
0.363000	3.899564
0.364000	4.010482
0.365000	4.125101
0.366000	4.243344
0.367000	4.365222
0.368000	4.491801
0.369000	4.621569
0.370000	4.755286
0.371000	4.893345
0.372000	5.035009
0.373000	5.183064
0.374000	5.336495
0.375000	5.494972
0.376000	5.654110
0.377000	5.823226
0.378000	5.997457
0.379000	6.174824
0.380000	6.360490
0.381000	6.551791
0.382000	6.748913
0.383000	6.953056
0.384000	7.162999
0.385000	7.381234
0.386000	7.606417
0.387000	7.840058
0.388000	8.081359
0.389000	8.353302
0.390000	8.614472
0.391000	8.714150
0.392000	8.713352
0.393000	8.713845
0.394000	8.713226
0.395000	8.713988
0.396000	8.714327
0.397000	8.711680
0.398000	8.721342
0.399000	8.720417
0.400000	8.719411
