Voltage[V]	Current[mA]
0.170000	5.033078E-6
0.172000	3.614108E-6
0.174000	3.675361E-6
0.176000	3.722284E-6
0.178000	5.847134E-6
0.180000	5.096702E-6
0.182000	6.193791E-6
0.184000	4.364430E-6
0.186000	6.076182E-6
0.188000	5.679576E-6
0.190000	8.309943E-6
0.192000	8.420339E-6
0.194000	8.761734E-6
0.196000	9.054274E-6
0.198000	7.803561E-6
0.200000	6.777533E-6
0.202000	8.004789E-6
0.204000	1.009780E-5
0.206000	9.770599E-6
0.208000	7.211500E-6
0.210000	1.019389E-5
0.212000	1.171192E-5
0.214000	1.039779E-5
0.216000	1.135032E-5
0.218000	1.104038E-5
0.220000	1.197921E-5
0.222000	1.262517E-5
0.224000	1.126756E-5
0.226000	1.429871E-5
0.228000	1.448136E-5
0.230000	1.439077E-5
0.232000	1.522354E-5
0.234000	1.578532E-5
0.236000	1.501953E-5
0.238000	1.674177E-5
0.240000	1.629367E-5
0.242000	1.803193E-5
0.244000	1.979433E-5
0.246000	2.055222E-5
0.248000	1.987699E-5
0.250000	0.002087
0.252000	0.209211
0.254000	0.219437
0.256000	0.230114
0.258000	0.241369
0.260000	0.253083
0.262000	0.265526
0.264000	0.278639
0.266000	0.292305
0.268000	0.306578
0.270000	0.321494
0.272000	0.337404
0.274000	0.354269
0.276000	0.371731
0.278000	0.390341
0.280000	0.409534
0.282000	0.429856
0.284000	0.451740
0.286000	0.474173
0.288000	0.498129
0.290000	0.523277
0.292000	0.549899
0.294000	0.577831
0.296000	0.607564
0.298000	0.638780
0.300000	0.671897
0.302000	0.706634
0.304000	0.743391
0.306000	0.782390
0.308000	0.823356
0.310000	0.866742
0.312000	0.912646
0.314000	0.961174
0.316000	1.012868
0.318000	1.067443
0.320000	1.125026
0.322000	1.186185
0.324000	1.257905
0.326000	1.327056
0.328000	1.400492
0.330000	1.478443
0.332000	1.560957
0.334000	1.648845
0.336000	1.742196
0.338000	1.841190
0.340000	1.946463
0.342000	2.058591
0.344000	2.177655
0.346000	2.304458
0.348000	2.439786
0.350000	2.583962
0.352000	2.737041
0.354000	2.900258
0.356000	3.074552
0.358000	3.260116
0.360000	3.457838
0.362000	3.669680
0.364000	3.894564
0.366000	4.135742
0.368000	4.393149
0.370000	4.668175
0.372000	4.961481
0.374000	5.275576
0.376000	5.612371
0.378000	5.970847
0.380000	6.356550
0.382000	6.768389
0.384000	7.210614
0.386000	7.683808
0.388000	8.191102
0.390000	8.752170
0.392000	8.752458
0.394000	8.761441
0.396000	8.757507
0.398000	8.768129
0.400000	8.760856
0.402000	8.755893
0.404000	8.759520
0.406000	8.758809
0.408000	8.756568
0.410000	8.756398
0.412000	8.765340
0.414000	8.757954
0.416000	8.754787
0.418000	8.748515
0.420000	8.751915
0.422000	8.753245
0.424000	8.753371
0.426000	8.754723
0.428000	8.758985
0.430000	8.757129
0.432000	8.752760
0.434000	8.756280
0.436000	8.752632
0.438000	8.756799
0.440000	8.748219
0.442000	8.749446
0.444000	8.749465
0.446000	8.744347
0.448000	8.748118
0.450000	8.756701
0.452000	8.758709
0.454000	8.757492
0.456000	8.756766
0.458000	8.756040
0.460000	8.812808
0.462000	8.762677
0.464000	8.780186
0.466000	8.772945
0.468000	8.773765
0.470000	8.773088
0.472000	8.776375
0.474000	8.771328
0.476000	8.773794
0.478000	8.775709
0.480000	8.775625
0.482000	8.774041
0.484000	8.777602
0.486000	8.772076
0.488000	8.699103
0.490000	8.702340
0.492000	8.724522
0.494000	8.725027
0.496000	8.720728
0.498000	8.700564
0.500000	8.726478
