Voltage[V]	Current[mA]
48,000000	4,181111E-6
48,020000	4,071285E-6
48,040000	4,029222E-6
48,060000	4,028683E-6
48,080000	4,021153E-6
48,100000	4,033295E-6
48,120000	4,044509E-6
48,140000	4,029870E-6
48,160000	4,009511E-6
48,180000	3,982099E-6
48,200000	4,028287E-6
48,220000	4,030415E-6
48,240000	4,058259E-6
48,260000	4,054102E-6
48,280000	4,040617E-6
48,300000	4,026291E-6
48,320000	4,044604E-6
48,340000	4,033698E-6
48,360000	4,094868E-6
48,380000	4,098096E-6
48,400000	4,103944E-6
48,420000	4,111744E-6
48,440000	4,104466E-6
48,460000	4,054979E-6
48,480000	4,116569E-6
48,500000	4,130079E-6
48,520000	4,129090E-6
48,540000	4,122392E-6
48,560000	4,096880E-6
48,580000	4,145108E-6
48,600000	4,166252E-6
48,620000	4,186653E-6
48,640000	4,192390E-6
48,660000	4,163093E-6
48,680000	4,161180E-6
48,700000	4,166897E-6
48,720000	4,178843E-6
48,740000	4,212790E-6
48,760000	4,231508E-6
48,780000	4,240911E-6
48,800000	4,213073E-6
48,820000	4,211502E-6
48,840000	4,222124E-6
48,860000	4,259049E-6
48,880000	4,252015E-6
48,900000	4,271425E-6
48,920000	4,282401E-6
48,940000	4,271399E-6
48,960000	4,265805E-6
48,980000	4,270591E-6
49,000000	4,303122E-6
49,020000	4,323684E-6
49,040000	4,350929E-6
49,060000	4,328115E-6
49,080000	4,322622E-6
49,100000	4,336705E-6
49,120000	4,353913E-6
49,140000	4,396283E-6
49,160000	4,396540E-6
49,180000	4,371485E-6
49,200000	4,340230E-6
49,220000	4,424643E-6
49,240000	4,424126E-6
49,260000	4,420688E-6
49,280000	4,418758E-6
49,300000	4,471182E-6
49,320000	4,466763E-6
49,340000	4,485425E-6
49,360000	4,506144E-6
49,380000	4,505614E-6
49,400000	4,499259E-6
49,420000	4,499220E-6
49,440000	4,493617E-6
49,460000	4,539403E-6
49,480000	4,551996E-6
49,500000	4,581081E-6
49,520000	4,600406E-6
49,540000	4,590800E-6
49,560000	4,586765E-6
49,580000	4,585265E-6
49,600000	4,659145E-6
49,620000	4,651685E-6
49,640000	4,675371E-6
49,660000	4,696766E-6
49,680000	4,666405E-6
49,700000	4,706907E-6
49,720000	4,737939E-6
49,740000	4,757630E-6
49,760000	4,734545E-6
49,780000	4,757335E-6
49,800000	4,765076E-6
49,820000	4,806978E-6
49,840000	4,837962E-6
49,860000	4,868390E-6
49,880000	4,853498E-6
49,900000	4,864245E-6
49,920000	4,884005E-6
49,940000	4,909522E-6
49,960000	4,978551E-6
49,980000	5,000296E-6
50,000000	4,998440E-6
50,020000	5,005758E-6
50,040000	5,017458E-6
50,060000	5,099665E-6
50,080000	5,119820E-6
50,100000	5,148147E-6
50,120000	5,182186E-6
50,140000	5,210102E-6
50,160000	5,219888E-6
50,180000	5,226009E-6
50,200000	5,261174E-6
50,220000	5,266618E-6
50,240000	5,343221E-6
50,260000	5,370622E-6
50,280000	5,431852E-6
50,300000	5,463793E-6
50,320000	5,484861E-6
50,340000	5,523028E-6
50,360000	5,540374E-6
50,380000	5,635376E-6
50,400000	5,694053E-6
50,420000	5,767379E-6
50,440000	5,774436E-6
50,460000	5,815819E-6
50,480000	5,829478E-6
50,500000	5,951107E-6
50,520000	6,031752E-6
50,540000	6,097275E-6
50,560000	6,171655E-6
50,580000	6,303926E-6
50,600000	6,301229E-6
50,620000	6,353551E-6
50,640000	6,456011E-6
50,660000	6,562859E-6
50,680000	6,614293E-6
50,700000	6,763302E-6
50,720000	6,863359E-6
50,740000	6,955307E-6
50,760000	7,026802E-6
50,780000	7,173727E-6
50,800000	7,298666E-6
50,820000	7,456069E-6
50,840000	7,688773E-6
50,860000	7,694755E-6
50,880000	7,888035E-6
50,900000	8,108205E-6
50,920000	8,327008E-6
50,940000	8,541378E-6
50,960000	8,707477E-6
50,980000	8,979034E-6
51,000000	9,244628E-6
51,020000	9,575550E-6
51,040000	9,919993E-6
51,060000	1,027023E-5
51,080000	1,064873E-5
51,100000	1,103592E-5
51,120000	1,145800E-5
51,140000	1,201706E-5
51,160000	1,293618E-5
51,180000	1,329661E-5
51,200000	1,425623E-5
51,220000	1,512098E-5
51,240000	1,640449E-5
51,260000	1,721233E-5
51,280000	1,780012E-5
51,300000	1,780064E-5
51,320000	1,779938E-5
51,340000	1,779771E-5
51,360000	1,779695E-5
51,380000	1,779560E-5
51,400000	1,779543E-5
51,420000	1,779468E-5
51,440000	1,779374E-5
51,460000	1,779151E-5
51,480000	1,779139E-5
51,500000	1,779001E-5
51,520000	1,778989E-5
51,540000	1,779133E-5
51,560000	1,779157E-5
51,580000	1,779143E-5
51,600000	1,779047E-5
51,620000	1,779141E-5
51,640000	1,779237E-5
51,660000	1,779112E-5
51,680000	1,779188E-5
51,700000	1,779054E-5
51,720000	1,779088E-5
51,740000	1,779187E-5
51,760000	1,779108E-5
51,780000	1,779105E-5
51,800000	1,779083E-5
51,820000	1,779038E-5
51,840000	1,778907E-5
51,860000	1,778955E-5
51,880000	1,778953E-5
51,900000	1,778863E-5
51,920000	1,778899E-5
51,940000	1,778877E-5
51,960000	1,778953E-5
51,980000	1,778924E-5
52,000000	1,778957E-5
52,020000	1,778902E-5
52,040000	1,778936E-5
52,060000	1,778919E-5
52,080000	1,778963E-5
52,100000	1,778897E-5
52,120000	1,778956E-5
52,140000	1,778978E-5
52,160000	1,778959E-5
52,180000	1,778998E-5
52,200000	1,778964E-5
52,220000	1,778908E-5
52,240000	1,778928E-5
52,260000	1,779044E-5
52,280000	1,778956E-5
52,300000	1,778914E-5
52,320000	1,778990E-5
52,340000	1,778918E-5
52,360000	1,778858E-5
52,380000	1,778825E-5
52,400000	1,778850E-5
52,420000	1,778850E-5
52,440000	1,778797E-5
52,460000	1,778772E-5
52,480000	1,778792E-5
52,500000	1,778973E-5
52,520000	1,778925E-5
52,540000	1,778825E-5
52,560000	1,778827E-5
52,580000	1,778827E-5
52,600000	1,778955E-5
52,620000	1,778804E-5
52,640000	1,778677E-5
52,660000	1,778734E-5
52,680000	1,778833E-5
52,700000	1,778847E-5
52,720000	1,778787E-5
52,740000	1,778873E-5
52,760000	1,778963E-5
52,780000	1,778938E-5
52,800000	1,779014E-5
52,820000	1,779006E-5
52,840000	1,778983E-5
52,860000	1,778982E-5
52,880000	1,779049E-5
52,900000	1,779082E-5
52,920000	1,779105E-5
52,940000	1,779108E-5
52,960000	1,778991E-5
52,980000	1,779013E-5
53,000000	1,778986E-5
