Voltage[V]	Current[mA]
51.000000	5.981180E-6
51.010000	4.644900E-6
51.020000	4.905754E-6
51.030000	5.001481E-6
51.040000	5.015749E-6
51.050000	7.886069E-6
51.060000	6.936904E-6
51.070000	4.558131E-6
51.080000	5.060660E-6
51.090000	4.997818E-6
51.100000	7.728838E-6
51.110000	6.988853E-6
51.120000	5.503376E-6
51.130000	5.156489E-6
51.140000	5.031057E-6
51.150000	7.712833E-6
51.160000	7.481038E-6
51.170000	6.141870E-6
51.180000	4.515121E-6
51.190000	5.039566E-6
51.200000	8.029047E-6
51.210000	7.838627E-6
51.220000	8.043072E-6
51.230000	4.837557E-6
51.240000	5.204974E-6
51.250000	5.462250E-6
51.260000	8.137273E-6
51.270000	7.924031E-6
51.280000	5.791007E-6
51.290000	4.714563E-6
51.300000	5.166527E-6
51.310000	6.005705E-6
51.320000	8.131590E-6
51.330000	5.286284E-6
51.340000	5.328049E-6
51.350000	8.009606E-6
51.360000	7.550077E-6
51.370000	4.536094E-6
51.380000	5.245954E-6
51.390000	6.013064E-6
51.400000	8.179202E-6
51.410000	6.129182E-6
51.420000	4.644921E-6
51.430000	5.493249E-6
51.440000	7.793840E-6
51.450000	8.075558E-6
51.460000	5.271501E-6
51.470000	5.649061E-6
51.480000	5.601224E-6
51.490000	8.130623E-6
51.500000	5.663889E-6
51.510000	5.791503E-6
51.520000	6.623147E-6
51.530000	8.219773E-6
51.540000	7.150683E-6
51.550000	5.261649E-6
51.560000	6.188665E-6
51.570000	6.248859E-6
51.580000	8.397922E-6
51.590000	8.809302E-6
51.600000	5.558531E-6
51.610000	5.572176E-6
51.620000	7.178692E-6
51.630000	9.187413E-6
51.640000	9.067640E-6
51.650000	7.164144E-6
51.660000	8.283677E-6
51.670000	9.312736E-6
51.680000	9.832092E-6
51.690000	9.601917E-6
51.700000	6.736474E-6
51.710000	1.001705E-5
51.720000	1.104144E-5
51.730000	1.125420E-5
51.740000	1.123635E-5
51.750000	9.146206E-6
51.760000	1.154587E-5
51.770000	1.241065E-5
51.780000	1.305979E-5
51.790000	1.054414E-5
51.800000	1.240381E-5
51.810000	1.442525E-5
51.820000	1.282864E-5
51.830000	1.465329E-5
51.840000	1.429345E-5
51.850000	1.553404E-5
51.860000	1.600976E-5
51.870000	1.658139E-5
51.880000	1.554823E-5
51.890000	1.604041E-5
51.900000	1.810782E-5
51.910000	1.859571E-5
51.920000	1.920342E-5
51.930000	2.061866E-5
51.940000	1.996212E-5
51.950000	2.075474E-5
51.960000	2.159781E-5
51.970000	2.248778E-5
51.980000	2.288690E-5
51.990000	2.417339E-5
52.000000	2.481556E-5
52.010000	2.583448E-5
52.020000	2.684097E-5
52.030000	2.724374E-5
52.040000	2.869941E-5
52.050000	2.973809E-5
52.060000	3.070407E-5
52.070000	3.165239E-5
52.080000	3.263618E-5
52.090000	3.375999E-5
52.100000	3.462140E-5
52.110000	3.548237E-5
52.120000	3.663173E-5
52.130000	3.789363E-5
52.140000	3.910580E-5
52.150000	4.058482E-5
52.160000	4.134556E-5
52.170000	4.256581E-5
52.180000	4.378242E-5
52.190000	4.478996E-5
52.200000	4.606886E-5
52.210000	4.738671E-5
52.220000	4.845297E-5
52.230000	4.971687E-5
52.240000	5.121783E-5
52.250000	5.264284E-5
52.260000	5.382536E-5
52.270000	5.482672E-5
52.280000	5.665823E-5
52.290000	5.759383E-5
52.300000	5.937240E-5
52.310000	6.043406E-5
52.320000	6.267746E-5
52.330000	6.340336E-5
52.340000	6.468135E-5
52.350000	6.622639E-5
52.360000	6.777307E-5
52.370000	6.841546E-5
52.380000	7.075234E-5
52.390000	7.183474E-5
52.400000	7.389932E-5
52.410000	7.520418E-5
52.420000	7.639591E-5
52.430000	7.873125E-5
52.440000	7.980076E-5
52.450000	8.182921E-5
52.460000	8.282650E-5
52.470000	8.479473E-5
52.480000	8.572840E-5
52.490000	8.752107E-5
52.500000	9.006526E-5
52.510000	9.082751E-5
52.520000	9.310182E-5
52.530000	9.446542E-5
52.540000	9.594245E-5
52.550000	9.868082E-5
52.560000	0.000100
52.570000	0.000104
52.580000	0.000105
52.590000	0.000107
52.600000	0.000108
52.610000	0.000111
52.620000	0.000113
52.630000	0.000114
52.640000	0.000117
52.650000	0.000119
52.660000	0.000121
52.670000	0.000122
52.680000	0.000124
52.690000	0.000126
52.700000	0.000128
52.710000	0.000130
52.720000	0.000133
52.730000	0.000134
52.740000	0.000136
52.750000	0.000139
52.760000	0.000141
52.770000	0.000143
52.780000	0.000144
52.790000	0.000146
52.800000	0.000149
52.810000	0.000150
52.820000	0.000153
52.830000	0.000155
52.840000	0.000157
52.850000	0.000160
52.860000	0.000162
52.870000	0.000165
52.880000	0.000167
52.890000	0.000169
52.900000	0.000171
52.910000	0.000173
52.920000	0.000177
52.930000	0.000179
52.940000	0.000180
52.950000	0.000183
52.960000	0.000185
52.970000	0.000187
52.980000	0.000188
52.990000	0.000192
53.000000	0.000194
