Voltage[V]	Current[mA]
50.000000	6.460345E-6
50.010000	4.270330E-6
50.020000	4.507155E-6
50.030000	7.489402E-6
50.040000	5.830360E-6
50.050000	4.583848E-6
50.060000	4.551127E-6
50.070000	4.991840E-6
50.080000	7.264774E-6
50.090000	4.312377E-6
50.100000	4.612011E-6
50.110000	7.199399E-6
50.120000	7.028225E-6
50.130000	4.504191E-6
50.140000	4.500823E-6
50.150000	7.088797E-6
50.160000	7.215434E-6
50.170000	4.279579E-6
50.180000	4.375025E-6
50.190000	7.068388E-6
50.200000	7.061046E-6
50.210000	4.397469E-6
50.220000	4.840251E-6
50.230000	4.168665E-6
50.240000	6.784812E-6
50.250000	4.425424E-6
50.260000	4.550878E-6
50.270000	5.223107E-6
50.280000	3.990787E-6
50.290000	4.145981E-6
50.300000	6.672785E-6
50.310000	6.268680E-6
50.320000	4.121239E-6
50.330000	4.153859E-6
50.340000	4.614877E-6
50.350000	7.159302E-6
50.360000	4.802927E-6
50.370000	4.994341E-6
50.380000	7.762226E-6
50.390000	7.657325E-6
50.400000	7.372774E-6
50.410000	7.410625E-6
50.420000	4.642001E-6
50.430000	4.780597E-6
50.440000	4.724319E-6
50.450000	4.725481E-6
50.460000	4.744535E-6
50.470000	4.736391E-6
50.480000	7.534269E-6
50.490000	4.391755E-6
50.500000	6.993350E-6
50.510000	4.313828E-6
50.520000	4.712779E-6
50.530000	4.925470E-6
50.540000	4.601468E-6
50.550000	7.219350E-6
50.560000	6.959632E-6
50.570000	7.413574E-6
50.580000	7.019135E-6
50.590000	4.381786E-6
50.600000	7.131052E-6
50.610000	7.130772E-6
50.620000	7.120100E-6
50.630000	4.380045E-6
50.640000	7.473991E-6
50.650000	4.413886E-6
50.660000	6.450988E-6
50.670000	5.369659E-6
50.680000	4.792648E-6
50.690000	7.476030E-6
50.700000	4.152806E-6
50.710000	7.021376E-6
50.720000	4.574614E-6
50.730000	4.804714E-6
50.740000	4.290321E-6
50.750000	7.118239E-6
50.760000	4.998243E-6
50.770000	4.394564E-6
50.780000	4.491488E-6
50.790000	4.280911E-6
50.800000	7.537956E-6
50.810000	4.478974E-6
50.820000	4.582692E-6
50.830000	4.717148E-6
50.840000	4.142265E-6
50.850000	4.106196E-6
50.860000	4.611135E-6
50.870000	7.693623E-6
50.880000	7.609352E-6
50.890000	4.551540E-6
50.900000	5.624611E-6
50.910000	7.087233E-6
50.920000	7.353827E-6
50.930000	7.046790E-6
50.940000	4.493495E-6
50.950000	6.514839E-6
50.960000	7.485858E-6
50.970000	4.649058E-6
50.980000	7.454585E-6
50.990000	7.170426E-6
51.000000	7.772493E-6
51.010000	4.611561E-6
51.020000	4.679440E-6
51.030000	4.499077E-6
51.040000	4.554311E-6
51.050000	6.570657E-6
51.060000	4.659589E-6
51.070000	4.690016E-6
51.080000	7.097278E-6
51.090000	4.556755E-6
51.100000	4.678461E-6
51.110000	7.216645E-6
51.120000	4.584086E-6
51.130000	4.264922E-6
51.140000	4.842416E-6
51.150000	5.052907E-6
51.160000	5.089320E-6
51.170000	5.080605E-6
