Voltage[V]	Current[mA]
51.945000	2.061440E-5
51.946000	2.054765E-5
51.947000	2.061607E-5
51.948000	2.061782E-5
51.949000	2.061702E-5
51.950000	2.061711E-5
51.951000	2.061685E-5
51.952000	2.061758E-5
51.953000	2.061777E-5
51.954000	2.061674E-5
51.955000	2.073771E-5
51.956000	2.070881E-5
51.957000	2.058430E-5
51.958000	2.072030E-5
51.959000	2.052371E-5
51.960000	2.091630E-5
51.961000	2.055077E-5
51.962000	2.048617E-5
51.963000	2.061731E-5
51.964000	2.062048E-5
51.965000	2.161375E-5
51.966000	0.002031
51.967000	0.002015
51.968000	0.002024
51.969000	0.002028
51.970000	0.002027
51.971000	0.002030
51.972000	0.002033
51.973000	0.002035
51.974000	0.002030
51.975000	0.002028
51.976000	0.002090
51.977000	0.002107
51.978000	0.002103
51.979000	0.002104
51.980000	0.002098
51.981000	0.002096
51.982000	0.002097
51.983000	0.002091
51.984000	0.002083
51.985000	0.002181
51.986000	0.002140
51.987000	0.002152
51.988000	0.002154
51.989000	0.002149
51.990000	0.002165
51.991000	0.002166
51.992000	0.002165
51.993000	0.002165
51.994000	0.002156
51.995000	0.002151
51.996000	0.002229
51.997000	0.002227
51.998000	0.002245
51.999000	0.002229
52.000000	0.002229
52.001000	0.002224
52.002000	0.002226
52.003000	0.002227
52.004000	0.002238
52.005000	0.002301
52.006000	0.002291
52.007000	0.002301
52.008000	0.002286
52.009000	0.002293
52.010000	0.002286
52.011000	0.002292
52.012000	0.002294
52.013000	0.002295
52.014000	0.002306
52.015000	0.002296
52.016000	0.002354
52.017000	0.002353
52.018000	0.002353
52.019000	0.002351
52.020000	0.002353
52.021000	0.002356
52.022000	0.002358
52.023000	0.002371
52.024000	0.002366
52.025000	0.002438
52.026000	0.002443
52.027000	0.002442
52.028000	0.002428
52.029000	0.002435
52.030000	0.002427
52.031000	0.002432
52.032000	0.002428
52.033000	0.002421
52.034000	0.002439
52.035000	0.002412
52.036000	0.002485
52.037000	0.002499
52.038000	0.002491
52.039000	0.002499
52.040000	0.002496
52.041000	0.002505
52.042000	0.002487
52.043000	0.002499
52.044000	0.002511
52.045000	0.002503
52.046000	0.002563
52.047000	0.002566
52.048000	0.002568
52.049000	0.002546
52.050000	0.002556
52.051000	0.002534
52.052000	0.002547
52.053000	0.002548
52.054000	0.002552
52.055000	0.002616
52.056000	0.002618
52.057000	0.002623
52.058000	0.002618
52.059000	0.002612
52.060000	0.002697
52.061000	0.002728
52.062000	0.002698
52.063000	0.002701
52.064000	0.002707
52.065000	0.002688
52.066000	0.002769
52.067000	0.002770
52.068000	0.002758
52.069000	0.002757
52.070000	0.002760
52.071000	0.002769
52.072000	0.002777
52.073000	0.002768
52.074000	0.002773
52.075000	0.002819
52.076000	0.002821
52.077000	0.002842
52.078000	0.002817
52.079000	0.002826
52.080000	0.002830
52.081000	0.002841
52.082000	0.002828
52.083000	0.002829
52.084000	0.002810
52.085000	0.002824
52.086000	0.002878
52.087000	0.002887
52.088000	0.002888
52.089000	0.002866
52.090000	0.002866
52.091000	0.002881
52.092000	0.002882
52.093000	0.002878
52.094000	0.002887
52.095000	0.002933
52.096000	0.002931
52.097000	0.002938
52.098000	0.002951
52.099000	0.002937
52.100000	0.002927
52.101000	0.002939
52.102000	0.002946
52.103000	0.002944
52.104000	0.002942
52.105000	0.002945
52.106000	0.002992
52.107000	0.002990
52.108000	0.003006
52.109000	0.003007
52.110000	0.002993
52.111000	0.002987
52.112000	0.002999
52.113000	0.002996
52.114000	0.002991
52.115000	0.003050
52.116000	0.003055
52.117000	0.003045
52.118000	0.003039
52.119000	0.003052
52.120000	0.003038
52.121000	0.003045
52.122000	0.003051
52.123000	0.003060
52.124000	0.003056
52.125000	0.003060
52.126000	0.003108
52.127000	0.003113
52.128000	0.003098
52.129000	0.003100
52.130000	0.003098
52.131000	0.003100
52.132000	0.003093
52.133000	0.003099
52.134000	0.003168
52.135000	0.003102
52.136000	0.003153
52.137000	0.003147
52.138000	0.003160
52.139000	0.003143
52.140000	0.003148
52.141000	0.003150
52.142000	0.003164
52.143000	0.003154
52.144000	0.003152
52.145000	0.003206
52.146000	0.003194
52.147000	0.003209
52.148000	0.003202
52.149000	0.003209
52.150000	0.003189
52.151000	0.003200
52.152000	0.003197
52.153000	0.003186
52.154000	0.003196
52.155000	0.003191
52.156000	0.003251
52.157000	0.003249
52.158000	0.003261
52.159000	0.003246
52.160000	0.003242
52.161000	0.003244
52.162000	0.003254
52.163000	0.003257
52.164000	0.003245
52.165000	0.003297
52.166000	0.003301
52.167000	0.003314
52.168000	0.003302
52.169000	0.003288
52.170000	0.003301
52.171000	0.003288
52.172000	0.003288
52.173000	0.003302
52.174000	0.003296
52.175000	0.003298
52.176000	0.003346
52.177000	0.003349
52.178000	0.003396
52.179000	0.003404
52.180000	0.003415
52.181000	0.003343
52.182000	0.003334
52.183000	0.003332
52.184000	0.003348
52.185000	0.003383
52.186000	0.003381
52.187000	0.003377
52.188000	0.003391
52.189000	0.003407
52.190000	0.003397
52.191000	0.003396
52.192000	0.003391
52.193000	0.003389
52.194000	0.003384
52.195000	0.003398
52.196000	0.003426
52.197000	0.003429
52.198000	0.003426
52.199000	0.003435
52.200000	0.003421
52.201000	0.003418
52.202000	0.003424
52.203000	0.003422
52.204000	0.003426
52.205000	0.003459
52.206000	0.003454
52.207000	0.003467
52.208000	0.003457
52.209000	0.003474
52.210000	0.003463
52.211000	0.003471
52.212000	0.003465
52.213000	0.003467
52.214000	0.003466
52.215000	0.003496
52.216000	0.003511
52.217000	0.003505
52.218000	0.003507
52.219000	0.003506
52.220000	0.003508
52.221000	0.003496
52.222000	0.003506
52.223000	0.003499
52.224000	0.003509
52.225000	0.003502
52.226000	0.003550
52.227000	0.003546
52.228000	0.003554
