Voltage[V]	Current[mA]
50.000000	3.719675E-6
50.010000	4.021509E-6
50.020000	5.822770E-6
50.030000	3.927271E-6
50.040000	3.743194E-6
50.050000	4.113056E-6
50.060000	6.203546E-6
50.070000	3.450230E-6
50.080000	5.307772E-6
50.090000	4.879553E-6
50.100000	3.690672E-6
50.110000	6.285233E-6
50.120000	3.436709E-6
50.130000	4.028191E-6
50.140000	6.341776E-6
50.150000	4.021539E-6
50.160000	3.745483E-6
50.170000	6.436625E-6
50.180000	3.866168E-6
50.190000	3.970463E-6
50.200000	6.174814E-6
50.210000	4.078246E-6
50.220000	3.819500E-6
50.230000	6.559384E-6
50.240000	3.931402E-6
50.250000	4.949283E-6
50.260000	6.651014E-6
50.270000	6.330659E-6
50.280000	5.389293E-6
50.290000	4.898580E-6
50.300000	3.856881E-6
50.310000	6.472288E-6
50.320000	6.098267E-6
50.330000	3.902137E-6
50.340000	4.012287E-6
50.350000	4.324617E-6
50.360000	3.992639E-6
50.370000	5.486104E-6
50.380000	5.396113E-6
50.390000	6.615327E-6
50.400000	6.796617E-6
50.410000	3.905587E-6
50.420000	5.518654E-6
50.430000	6.360264E-6
50.440000	6.713256E-6
50.450000	6.454175E-6
50.460000	4.969215E-6
50.470000	4.061939E-6
50.480000	6.684409E-6
50.490000	7.172464E-6
50.500000	6.883022E-6
50.510000	3.749816E-6
50.520000	3.633762E-6
50.530000	4.476315E-6
50.540000	6.844123E-6
50.550000	3.930936E-6
50.560000	4.443531E-6
50.570000	6.910774E-6
50.580000	6.172560E-6
50.590000	6.787050E-6
50.600000	4.061937E-6
50.610000	4.236974E-6
50.620000	7.011522E-6
50.630000	6.875674E-6
50.640000	4.151781E-6
50.650000	4.136878E-6
50.660000	4.630358E-6
50.670000	6.975738E-6
50.680000	5.918401E-6
50.690000	6.657459E-6
50.700000	5.599943E-6
50.710000	4.563688E-6
50.720000	6.683019E-6
50.730000	4.065693E-6
50.740000	3.834778E-6
50.750000	3.864249E-6
50.760000	6.262590E-6
50.770000	5.315759E-6
50.780000	3.994496E-6
50.790000	4.033858E-6
50.800000	6.129246E-6
50.810000	5.793173E-6
50.820000	4.273350E-6
50.830000	7.557517E-6
50.840000	7.491220E-6
50.850000	5.963913E-6
50.860000	4.018110E-6
50.870000	4.066630E-6
50.880000	4.245983E-6
50.890000	4.075461E-6
50.900000	4.219513E-6
50.910000	4.006668E-6
50.920000	4.517193E-6
50.930000	3.826135E-6
50.940000	4.213427E-6
50.950000	3.953596E-6
50.960000	6.588452E-6
50.970000	7.100133E-6
50.980000	7.097367E-6
50.990000	7.098120E-6
51.000000	6.558702E-6
51.010000	4.487204E-6
51.020000	7.494791E-6
51.030000	7.366431E-6
51.040000	4.313902E-6
51.050000	5.424408E-6
51.060000	4.313568E-6
51.070000	4.327075E-6
51.080000	6.976873E-6
51.090000	4.218071E-6
51.100000	3.867960E-6
51.110000	6.929056E-6
51.120000	3.957575E-6
51.130000	6.014456E-6
51.140000	4.524018E-6
51.150000	4.650089E-6
51.160000	7.103017E-6
51.170000	7.192031E-6
51.180000	4.812674E-6
51.190000	7.109120E-6
51.200000	5.932517E-6
51.210000	4.353315E-6
51.220000	4.465802E-6
51.230000	4.050474E-6
51.240000	5.855839E-6
51.250000	4.777533E-6
51.260000	4.291985E-6
51.270000	4.001860E-6
51.280000	7.877896E-6
51.290000	4.538887E-6
51.300000	5.039079E-6
51.310000	5.041058E-6
51.320000	5.023683E-6
51.330000	7.062200E-6
51.340000	4.748672E-6
51.350000	4.581338E-6
51.360000	7.254770E-6
51.370000	4.662999E-6
51.380000	4.803947E-6
51.390000	5.739310E-6
51.400000	4.720747E-6
51.410000	4.932377E-6
51.420000	4.611767E-6
51.430000	8.045999E-6
51.440000	8.328443E-6
51.450000	5.332155E-6
51.460000	5.477486E-6
51.470000	5.697473E-6
51.480000	8.741394E-6
51.490000	8.615966E-6
51.500000	5.552039E-6
51.510000	5.366632E-6
51.520000	8.033426E-6
51.530000	8.277426E-6
51.540000	9.106811E-6
51.550000	9.056812E-6
51.560000	9.696978E-6
51.570000	9.553090E-6
51.580000	9.748826E-6
51.590000	9.031663E-6
51.600000	9.969506E-6
51.610000	1.047656E-5
51.620000	1.044949E-5
51.630000	1.072761E-5
51.640000	1.170453E-5
51.650000	1.163956E-5
51.660000	1.141143E-5
51.670000	1.267107E-5
51.680000	1.222879E-5
51.690000	1.302556E-5
51.700000	1.356909E-5
51.710000	1.417015E-5
51.720000	1.318135E-5
51.730000	1.412307E-5
51.740000	1.427620E-5
51.750000	1.568177E-5
51.760000	1.461682E-5
51.770000	1.631510E-5
51.780000	1.753635E-5
51.790000	1.815755E-5
51.800000	1.782736E-5
51.810000	1.828360E-5
51.820000	1.980720E-5
51.830000	2.058724E-5
51.840000	2.031151E-5
51.850000	2.114643E-5
51.860000	0.002045
51.870000	0.002109
51.880000	0.002172
51.890000	0.002249
51.900000	0.002321
51.910000	0.002372
51.920000	0.002446
51.930000	0.002505
51.940000	0.002570
51.950000	0.002635
51.960000	0.002682
51.970000	0.002747
51.980000	0.002802
51.990000	0.002864
52.000000	0.002912
52.010000	0.002967
52.020000	0.003021
52.030000	0.003074
52.040000	0.003122
52.050000	0.003181
52.060000	0.003225
52.070000	0.003261
52.080000	0.003305
52.090000	0.003366
52.100000	0.003397
52.110000	0.003452
52.120000	0.003472
52.130000	0.003522
52.140000	0.003562
52.150000	0.003608
52.160000	0.003647
52.170000	0.003684
52.180000	0.003714
52.190000	0.003739
52.200000	0.003788
52.210000	0.003815
52.220000	0.003850
52.230000	0.003872
52.240000	0.003902
52.250000	0.003945
52.260000	0.003970
52.270000	0.003985
52.280000	0.004023
52.290000	0.004045
52.300000	0.004076
52.310000	0.004097
52.320000	0.004129
52.330000	0.004152
52.340000	0.004179
52.350000	0.004190
52.360000	0.004228
52.370000	0.004246
52.380000	0.004280
52.390000	0.004300
52.400000	0.004318
52.410000	0.004326
52.420000	0.004375
52.430000	0.004377
52.440000	0.004400
52.450000	0.004424
52.460000	0.004444
52.470000	0.004464
52.480000	0.004485
52.490000	0.004502
52.500000	0.004525
52.510000	0.004543
52.520000	0.004560
52.530000	0.004579
52.540000	0.004591
52.550000	0.004611
52.560000	0.004629
52.570000	0.004664
52.580000	0.004678
52.590000	0.004692
52.600000	0.004707
52.610000	0.004728
52.620000	0.004743
52.630000	0.004754
52.640000	0.004772
52.650000	0.004786
52.660000	0.004804
52.670000	0.004819
52.680000	0.004840
52.690000	0.004851
52.700000	0.004872
52.710000	0.004889
52.720000	0.004893
52.730000	0.004909
52.740000	0.004924
52.750000	0.004937
52.760000	0.004951
52.770000	0.004972
52.780000	0.004977
52.790000	0.004993
52.800000	0.005010
52.810000	0.005022
52.820000	0.005033
52.830000	0.005054
52.840000	0.005054
52.850000	0.005070
52.860000	0.005087
52.870000	0.005098
52.880000	0.005105
52.890000	0.005119
52.900000	0.005132
52.910000	0.005146
52.920000	0.005166
52.930000	0.005169
52.940000	0.005182
52.950000	0.005192
52.960000	0.005203
52.970000	0.005216
52.980000	0.005227
52.990000	0.005239
53.000000	0.005246
