Voltage[V]	Current[mA]
48,000000	4,290459E-6
48,100000	3,759034E-6
48,200000	3,640659E-6
48,300000	3,573725E-6
48,400000	3,591210E-6
48,500000	3,695518E-6
48,600000	3,634224E-6
48,700000	3,730394E-6
48,800000	3,674035E-6
48,900000	3,700621E-6
49,000000	3,812722E-6
49,100000	3,844046E-6
49,200000	3,804822E-6
49,300000	3,846407E-6
49,400000	3,962437E-6
49,500000	4,006972E-6
49,600000	4,067311E-6
49,700000	4,068346E-6
49,800000	4,153930E-6
49,900000	4,309573E-6
50,000000	4,422365E-6
50,100000	4,508737E-6
50,200000	4,690968E-6
50,300000	4,976215E-6
50,400000	5,040694E-6
50,500000	5,559321E-6
50,600000	6,131682E-6
50,700000	6,903752E-6
50,800000	8,823897E-6
50,900000	9,519215E-6
51,000000	1,063561E-5
51,100000	1,578665E-5
51,200000	1,875292E-5
51,300000	1,879745E-5
51,400000	1,880598E-5
51,500000	1,880002E-5
51,600000	1,880192E-5
51,700000	1,888730E-5
51,800000	1,889458E-5
51,900000	1,889437E-5
52,000000	1,889747E-5
