Voltage[V]	Current[mA]
50.000000	4.715348E-6
50.010000	7.141402E-6
50.020000	6.397515E-6
50.030000	4.129114E-6
50.040000	4.458101E-6
50.050000	4.454580E-6
50.060000	4.346263E-6
50.070000	6.868135E-6
50.080000	7.158480E-6
50.090000	6.590941E-6
50.100000	4.359912E-6
50.110000	3.930142E-6
50.120000	4.469703E-6
50.130000	6.033848E-6
50.140000	7.207909E-6
50.150000	7.071518E-6
50.160000	6.205947E-6
50.170000	4.724713E-6
50.180000	4.468438E-6
50.190000	4.419122E-6
50.200000	6.510427E-6
50.210000	7.087393E-6
50.220000	7.385486E-6
50.230000	7.068919E-6
50.240000	5.409829E-6
50.250000	4.574663E-6
50.260000	4.213093E-6
50.270000	4.593756E-6
50.280000	4.482090E-6
50.290000	4.482600E-6
50.300000	5.717948E-6
50.310000	7.524409E-6
50.320000	6.852043E-6
50.330000	5.996389E-6
50.340000	4.231771E-6
50.350000	4.656905E-6
50.360000	4.592402E-6
50.370000	4.681065E-6
50.380000	7.334190E-6
50.390000	7.419107E-6
50.400000	6.283785E-6
50.410000	4.314064E-6
50.420000	4.528931E-6
50.430000	4.469643E-6
50.440000	5.951678E-6
50.450000	7.032364E-6
50.460000	7.362792E-6
50.470000	7.408458E-6
50.480000	4.639878E-6
50.490000	4.582216E-6
50.500000	4.528200E-6
50.510000	7.198083E-6
50.520000	7.275026E-6
50.530000	5.623882E-6
50.540000	5.592690E-6
50.550000	4.549309E-6
50.560000	7.466891E-6
50.570000	5.008112E-6
50.580000	5.715885E-6
50.590000	5.462801E-6
50.600000	6.429252E-6
50.610000	4.747466E-6
50.620000	7.574366E-6
50.630000	7.790404E-6
50.640000	4.723923E-6
50.650000	5.456984E-6
50.660000	5.916990E-6
50.670000	4.513526E-6
50.680000	7.234833E-6
50.690000	7.185136E-6
50.700000	5.147203E-6
50.710000	5.635869E-6
50.720000	6.918122E-6
50.730000	7.247748E-6
50.740000	7.276437E-6
50.750000	7.333887E-6
50.760000	7.640775E-6
50.770000	6.737011E-6
50.780000	4.572418E-6
50.790000	7.664736E-6
50.800000	7.348967E-6
50.810000	5.624331E-6
50.820000	4.286476E-6
50.830000	4.645370E-6
50.840000	4.592347E-6
50.850000	7.318277E-6
50.860000	7.307206E-6
50.870000	7.725659E-6
50.880000	4.777703E-6
50.890000	7.751403E-6
50.900000	7.396447E-6
50.910000	4.932251E-6
50.920000	6.820759E-6
50.930000	4.905880E-6
50.940000	7.638735E-6
50.950000	4.878717E-6
50.960000	7.265083E-6
50.970000	4.480551E-6
50.980000	7.694504E-6
50.990000	4.336433E-6
51.000000	7.530129E-6
51.010000	5.904008E-6
51.020000	4.815171E-6
51.030000	7.546383E-6
51.040000	7.889272E-6
51.050000	4.850861E-6
51.060000	7.760216E-6
51.070000	6.497807E-6
51.080000	7.329996E-6
51.090000	5.014104E-6
51.100000	4.856918E-6
51.110000	6.782789E-6
51.120000	5.577069E-6
51.130000	4.906481E-6
51.140000	4.792514E-6
51.150000	4.973037E-6
51.160000	5.379589E-6
51.170000	7.557864E-6
51.180000	4.964273E-6
51.190000	7.679950E-6
51.200000	7.309719E-6
51.210000	5.069186E-6
51.220000	4.974769E-6
51.230000	7.570747E-6
51.240000	7.923139E-6
51.250000	7.324618E-6
51.260000	5.199760E-6
51.270000	4.426065E-6
51.280000	5.037554E-6
51.290000	4.940145E-6
51.300000	5.864556E-6
51.310000	7.893344E-6
