Voltage[V]	Current[mA]
52,000000	0,007838
52,100000	0,008352
52,200000	0,008858
52,300000	0,009323
52,400000	0,009831
52,500000	0,010293
52,600000	0,010801
52,700000	0,011227
52,800000	0,011576
52,900000	0,011704
53,000000	0,011363
53,100000	0,010734
53,200000	0,010257
53,300000	0,010180
53,400000	0,010337
53,500000	0,010604
53,600000	0,010894
53,700000	0,011216
53,800000	0,011036
53,900000	0,011470
54,000000	0,012125
54,100000	0,012309
54,200000	0,012731
54,300000	0,013218
54,400000	0,013460
54,500000	0,013902
54,600000	0,014200
54,700000	0,014649
54,800000	0,014904
54,900000	0,015466
55,000000	0,016041
55,100000	0,016345
55,200000	0,016153
55,300000	0,016508
55,400000	0,016934
55,500000	0,017621
55,600000	0,018103
55,700000	0,018498
55,800000	0,019008
55,900000	0,019479
56,000000	0,019969
56,100000	0,020435
56,200000	0,020897
56,300000	0,752895
56,400000	0,755229
56,500000	0,757490
56,600000	0,759848
56,700000	0,762192
56,800000	0,763435
56,900000	0,764665
57,000000	0,766447
57,100000	0,765895
57,200000	0,771433
57,300000	0,770296
57,400000	0,772328
57,500000	0,772892
57,600000	0,774655
57,700000	0,775300
57,800000	0,776808
57,900000	0,778423
58,000000	0,779850
58,100000	0,780511
58,200000	0,782127
58,300000	0,784432
58,400000	0,786073
58,500000	0,787515
58,600000	0,788778
58,700000	0,791301
58,800000	0,791900
58,900000	0,790343
59,000000	0,792531
