Voltage[V]	Current[mA]
50.000000	4.339277E-6
50.010000	3.979252E-6
50.020000	4.605188E-6
50.030000	6.239621E-6
50.040000	6.190016E-6
50.050000	3.790716E-6
50.060000	3.877727E-6
50.070000	6.580255E-6
50.080000	4.365503E-6
50.090000	4.294302E-6
50.100000	4.526200E-6
50.110000	3.963936E-6
50.120000	4.485521E-6
50.130000	6.669131E-6
50.140000	6.217742E-6
50.150000	6.247399E-6
50.160000	6.345460E-6
50.170000	5.208382E-6
50.180000	6.237807E-6
50.190000	6.011724E-6
50.200000	6.443095E-6
50.210000	6.493737E-6
50.220000	3.840351E-6
50.230000	6.506604E-6
50.240000	6.115226E-6
50.250000	4.202339E-6
50.260000	6.371372E-6
50.270000	4.412156E-6
50.280000	4.416397E-6
50.290000	4.419195E-6
50.300000	4.419026E-6
50.310000	4.397487E-6
50.320000	4.161135E-6
50.330000	6.492797E-6
50.340000	6.117075E-6
50.350000	6.820576E-6
50.360000	3.982839E-6
50.370000	7.121506E-6
50.380000	4.106955E-6
50.390000	4.523724E-6
50.400000	5.253277E-6
50.410000	6.611921E-6
50.420000	6.641540E-6
50.430000	5.119702E-6
50.440000	4.060468E-6
50.450000	4.325510E-6
50.460000	6.541645E-6
50.470000	5.610243E-6
50.480000	4.368486E-6
50.490000	6.808022E-6
50.500000	4.439491E-6
50.510000	4.255722E-6
50.520000	6.977553E-6
50.530000	4.312791E-6
50.540000	4.271942E-6
50.550000	7.000172E-6
50.560000	4.466759E-6
50.570000	4.024874E-6
50.580000	6.741501E-6
50.590000	7.115890E-6
50.600000	7.008780E-6
50.610000	7.261206E-6
50.620000	6.871803E-6
50.630000	7.079223E-6
50.640000	4.827457E-6
50.650000	7.213151E-6
50.660000	6.371475E-6
50.670000	6.950523E-6
50.680000	4.286707E-6
50.690000	4.245043E-6
50.700000	5.342068E-6
50.710000	7.578780E-6
50.720000	3.931813E-6
50.730000	6.412837E-6
50.740000	3.898694E-6
50.750000	4.472485E-6
50.760000	4.341969E-6
50.770000	4.536219E-6
50.780000	4.321951E-6
50.790000	5.810513E-6
50.800000	5.362303E-6
50.810000	4.367869E-6
50.820000	7.409189E-6
50.830000	5.050087E-6
50.840000	4.624072E-6
50.850000	5.181118E-6
50.860000	4.468679E-6
50.870000	4.422986E-6
50.880000	4.458514E-6
50.890000	4.588385E-6
50.900000	4.450516E-6
50.910000	4.573991E-6
50.920000	4.090903E-6
50.930000	4.454318E-6
50.940000	4.146603E-6
50.950000	5.904732E-6
50.960000	7.014281E-6
50.970000	4.203953E-6
50.980000	5.792667E-6
50.990000	7.234342E-6
51.000000	4.607971E-6
51.010000	4.520680E-6
51.020000	4.577966E-6
51.030000	4.331553E-6
51.040000	7.311299E-6
51.050000	4.101560E-6
51.060000	7.291307E-6
51.070000	4.429219E-6
51.080000	7.303569E-6
51.090000	6.177574E-6
51.100000	4.463412E-6
51.110000	7.069249E-6
51.120000	7.764743E-6
51.130000	6.963437E-6
51.140000	4.082428E-6
51.150000	4.568735E-6
51.160000	4.476572E-6
51.170000	4.523562E-6
51.180000	5.580651E-6
51.190000	4.961771E-6
51.200000	4.417756E-6
51.210000	5.735664E-6
51.220000	5.923181E-6
51.230000	7.368699E-6
51.240000	7.333875E-6
51.250000	5.958376E-6
51.260000	4.766610E-6
51.270000	7.354599E-6
51.280000	4.689515E-6
51.290000	4.860726E-6
51.300000	4.570915E-6
51.310000	5.670057E-6
51.320000	7.375293E-6
51.330000	4.588537E-6
51.340000	4.514453E-6
51.350000	8.125601E-6
51.360000	6.278542E-6
51.370000	7.783286E-6
51.380000	8.057722E-6
51.390000	4.824580E-6
51.400000	5.006459E-6
51.410000	8.062168E-6
51.420000	7.608365E-6
51.430000	7.631866E-6
51.440000	8.184882E-6
51.450000	7.617328E-6
51.460000	5.016483E-6
51.470000	7.761511E-6
51.480000	5.008967E-6
51.490000	4.796071E-6
51.500000	5.295058E-6
51.510000	4.823753E-6
