Voltage[V]	Current[mA]
52.540000	0.005158
52.550000	0.005176
52.560000	0.005185
52.570000	0.005219
52.580000	0.005235
52.590000	0.005246
52.600000	0.005267
52.610000	0.005278
52.620000	0.005298
52.630000	0.005322
52.640000	0.005323
52.650000	0.005330
52.660000	0.005352
52.670000	0.005364
52.680000	0.005379
52.690000	0.005388
52.700000	0.005403
52.710000	0.005418
52.720000	0.005435
52.730000	0.005442
52.740000	0.005463
52.750000	0.005480
52.760000	0.005485
52.770000	0.005488
52.780000	0.005507
52.790000	0.005515
52.800000	0.005531
52.810000	0.005542
52.820000	0.005552
52.830000	0.005565
52.840000	0.005576
52.850000	0.005595
52.860000	0.005607
52.870000	0.005606
52.880000	0.005624
52.890000	0.005635
52.900000	0.005647
52.910000	0.005656
52.920000	0.005670
52.930000	0.005683
52.940000	0.005687
52.950000	0.005702
52.960000	0.005706
52.970000	0.005717
52.980000	0.005729
52.990000	0.005739
53.000000	0.005748
