Voltage[V]	Current[mA]
48,000000	3,345546E-6
48,100000	3,330790E-6
48,200000	3,342367E-6
48,300000	3,335832E-6
48,400000	3,343624E-6
48,500000	3,350422E-6
48,600000	3,362744E-6
48,700000	3,371802E-6
48,800000	3,379576E-6
48,900000	3,397429E-6
49,000000	3,416573E-6
49,100000	3,421728E-6
49,200000	3,444032E-6
49,300000	3,455200E-6
49,400000	3,472768E-6
49,500000	3,490822E-6
49,600000	3,518341E-6
49,700000	3,544864E-6
49,800000	3,582416E-6
49,900000	3,624495E-6
50,000000	3,676694E-6
50,100000	3,744507E-6
50,200000	3,831959E-6
50,300000	3,929388E-6
50,400000	4,072026E-6
50,500000	4,268190E-6
50,600000	4,535824E-6
50,700000	4,904135E-6
50,800000	5,431666E-6
50,900000	6,209195E-6
51,000000	7,367372E-6
51,100000	9,261345E-6
51,200000	1,238630E-5
51,300000	1,775085E-5
51,400000	1,774991E-5
51,500000	1,774778E-5
51,600000	1,774536E-5
51,700000	1,774846E-5
51,800000	1,774805E-5
51,900000	1,774812E-5
52,000000	1,774765E-5
52,100000	1,774966E-5
52,200000	1,775008E-5
52,300000	1,774912E-5
52,400000	1,774993E-5
52,500000	1,774888E-5
52,600000	1,774799E-5
52,700000	1,774728E-5
52,800000	1,774740E-5
52,900000	1,774464E-5
53,000000	1,774582E-5
