Voltage[V]	Current[mA]
0,000000	8,943142E-8
1,000000	-2,180347E-7
2,000000	1,772420E-5
3,000000	1,771961E-5
4,000000	1,772346E-5
5,000000	1,760201E-5
6,000000	1,350026E-5
7,000000	1,019709E-5
8,000000	7,008877E-6
9,000000	4,943892E-6
10,000000	2,850211E-6
11,000000	2,539764E-6
12,000000	3,044936E-7
13,000000	6,539413E-7
14,000000	2,809082E-6
15,000000	2,740114E-6
16,000000	3,026597E-6
17,000000	2,652795E-6
18,000000	4,289059E-7
19,000000	1,308472E-6
20,000000	-1,398644E-6
21,000000	-1,669815E-6
22,000000	-2,631589E-8
23,000000	5,263842E-7
24,000000	-8,644592E-7
25,000000	-7,940414E-7
26,000000	-1,617915E-6
27,000000	-2,068220E-6
28,000000	8,871794E-7
29,000000	-2,495508E-6
30,000000	-3,706497E-6
31,000000	-2,616925E-6
32,000000	-2,268843E-6
33,000000	-2,630506E-6
34,000000	-2,168324E-6
35,000000	-2,070153E-6
36,000000	1,648025E-6
37,000000	-1,048342E-6
38,000000	-6,126522E-7
39,000000	1,955086E-7
40,000000	2,586743E-7
