Voltage[V]	Current[mA]
52,580000	0,004423
52,590000	0,004430
52,600000	0,004453
52,610000	0,004479
52,620000	0,004497
52,630000	0,004512
52,640000	0,004528
52,650000	0,004545
52,660000	0,004571
52,670000	0,004592
52,680000	0,004604
52,690000	0,004620
52,700000	0,004642
52,710000	0,004653
52,720000	0,004678
52,730000	0,004699
52,740000	0,004708
52,750000	0,004730
52,760000	0,004733
52,770000	0,004755
52,780000	0,004773
52,790000	0,004785
52,800000	0,004808
52,810000	0,004820
52,820000	0,004836
52,830000	0,004841
52,840000	0,004864
52,850000	0,004876
52,860000	0,004890
52,870000	0,004909
52,880000	0,004918
52,890000	0,004938
52,900000	0,004951
52,910000	0,004963
52,920000	0,004980
52,930000	0,004998
52,940000	0,005002
52,950000	0,005017
52,960000	0,005033
52,970000	0,005046
52,980000	0,005058
52,990000	0,005067
53,000000	0,005082
