Voltage[V]	Current[mA]
0.099000	1.393785E-6
0.100000	8.846057E-7
0.101000	3.590763E-7
0.102000	1.533344E-6
0.103000	4.510363E-7
0.104000	9.214300E-7
0.105000	1.113610E-6
0.106000	4.863101E-7
0.107000	3.030822E-8
0.108000	8.970795E-7
0.109000	1.264874E-6
0.110000	1.015230E-6
0.111000	4.956112E-7
0.112000	1.252884E-9
0.113000	5.131394E-7
0.114000	1.770711E-6
0.115000	3.188415E-7
0.116000	1.234647E-6
0.117000	1.864411E-7
0.118000	8.994446E-7
0.119000	9.349646E-8
0.120000	1.503243E-6
0.121000	4.736707E-8
0.122000	3.277329E-7
0.123000	1.372760E-6
0.124000	8.086157E-7
0.125000	1.915627E-6
0.126000	1.358022E-6
0.127000	1.308599E-6
0.128000	1.737515E-6
0.129000	1.056627E-6
0.130000	6.808393E-7
0.131000	1.051996E-6
0.132000	1.050755E-6
0.133000	4.210362E-7
0.134000	1.495270E-6
0.135000	1.241135E-6
0.136000	6.862707E-7
0.137000	1.475551E-6
0.138000	8.961168E-7
0.139000	1.141368E-6
0.140000	1.006535E-6
0.141000	1.836597E-6
0.142000	1.921347E-6
0.143000	1.954561E-6
0.144000	8.996185E-7
0.145000	2.042338E-6
0.146000	1.334857E-6
0.147000	1.997783E-6
0.148000	1.007888E-6
0.149000	1.319238E-6
0.150000	1.283083E-6
0.151000	1.916487E-6
0.152000	2.301394E-6
0.153000	1.223733E-6
0.154000	2.867969E-6
0.155000	1.602809E-6
0.156000	2.063729E-6
0.157000	3.004757E-6
0.158000	2.438851E-6
0.159000	3.145219E-6
0.160000	3.296481E-6
0.161000	2.234484E-6
0.162000	2.018296E-6
0.163000	2.902716E-6
0.164000	2.268960E-6
0.165000	3.036152E-6
0.166000	2.763171E-6
0.167000	2.183080E-6
0.168000	2.229448E-6
0.169000	3.080426E-6
0.170000	2.454562E-6
0.171000	3.399595E-6
0.172000	2.603299E-6
0.173000	3.469509E-6
0.174000	2.773487E-6
0.175000	4.263563E-6
0.176000	3.960579E-6
0.177000	2.867103E-6
0.178000	3.116075E-6
0.179000	3.140510E-6
0.180000	4.801843E-6
0.181000	4.877244E-6
0.182000	4.699106E-6
0.183000	3.815400E-6
0.184000	5.275954E-6
0.185000	4.496687E-6
0.186000	3.474680E-6
0.187000	5.395404E-6
0.188000	5.821445E-6
0.189000	5.363506E-6
0.190000	4.299657E-6
0.191000	4.544777E-6
0.192000	7.039681E-6
0.193000	7.790640E-6
0.194000	7.439396E-6
0.195000	4.414718E-6
0.196000	4.214615E-6
0.197000	4.848681E-6
0.198000	6.131486E-6
0.199000	7.057673E-6
0.200000	5.665412E-6
0.201000	8.349675E-6
0.202000	8.102931E-6
0.203000	6.567798E-6
0.204000	5.541021E-6
0.205000	5.441047E-6
0.206000	8.773691E-6
0.207000	6.295604E-6
0.208000	6.667749E-6
0.209000	9.153677E-6
0.210000	7.785994E-6
0.211000	7.151802E-6
0.212000	7.125810E-6
0.213000	9.377391E-6
0.214000	7.479749E-6
0.215000	7.524263E-6
0.216000	7.833635E-6
0.217000	8.248608E-6
0.218000	8.683716E-6
0.219000	8.683493E-6
0.220000	1.090260E-5
0.221000	9.757564E-6
0.222000	1.120947E-5
0.223000	1.138486E-5
0.224000	1.087893E-5
0.225000	1.137923E-5
0.226000	1.150825E-5
0.227000	1.075140E-5
0.228000	1.286139E-5
0.229000	1.161560E-5
0.230000	1.210560E-5
0.231000	1.197042E-5
0.232000	1.121455E-5
0.233000	1.095267E-5
0.234000	1.421423E-5
0.235000	1.526427E-5
0.236000	1.300696E-5
0.237000	1.351132E-5
0.238000	1.603526E-5
0.239000	1.587102E-5
0.240000	1.513325E-5
0.241000	1.660720E-5
0.242000	1.702872E-5
0.243000	1.350779E-5
0.244000	1.398183E-5
0.245000	1.712805E-5
0.246000	1.579707E-5
0.247000	1.702223E-5
0.248000	1.734046E-5
0.249000	1.628851E-5
0.250000	1.838655E-5
0.251000	1.781073E-5
0.252000	1.851450E-5
0.253000	1.918979E-5
0.254000	2.041806E-5
0.255000	1.958552E-5
0.256000	2.040710E-5
0.257000	1.922194E-5
0.258000	0.002025
0.259000	0.002074
0.260000	0.202159
0.261000	0.207014
0.262000	0.212221
0.263000	0.217428
0.264000	0.222672
0.265000	0.228153
0.266000	0.233952
0.267000	0.239573
0.268000	0.245390
0.269000	0.251567
0.270000	0.257790
0.271000	0.263939
0.272000	0.270676
0.273000	0.277226
0.274000	0.284539
0.275000	0.291041
0.276000	0.298380
0.277000	0.305751
0.278000	0.313423
0.279000	0.320999
0.280000	0.328960
0.281000	0.337052
0.282000	0.345620
0.283000	0.353964
0.284000	0.362965
0.285000	0.372141
0.286000	0.381394
0.287000	0.390862
0.288000	0.400747
0.289000	0.410745
0.290000	0.420985
0.291000	0.431757
0.292000	0.442478
0.293000	0.453605
0.294000	0.464997
0.295000	0.477067
0.296000	0.489002
0.297000	0.501568
0.298000	0.514283
0.299000	0.527366
0.300000	0.540892
0.301000	0.554680
0.302000	0.568824
0.303000	0.583357
0.304000	0.598601
0.305000	0.613868
0.306000	0.629915
0.307000	0.646295
0.308000	0.662910
0.309000	0.680321
0.310000	0.698034
0.311000	0.716089
0.312000	0.734825
0.313000	0.754241
0.314000	0.774226
0.315000	0.794412
0.316000	0.815634
0.317000	0.837301
0.318000	0.859340
0.319000	0.882156
0.320000	0.905949
0.321000	0.930023
0.322000	0.954852
0.323000	0.980741
0.324000	1.012500
0.325000	1.039909
0.326000	1.067918
0.327000	1.097311
0.328000	1.127338
0.329000	1.158033
0.330000	1.189979
0.331000	1.222640
0.332000	1.256017
0.333000	1.290714
0.334000	1.326713
0.335000	1.363533
0.336000	1.401373
0.337000	1.440571
0.338000	1.481144
0.339000	1.522539
0.340000	1.565549
0.341000	1.609676
0.342000	1.655911
0.343000	1.702697
0.344000	1.751456
0.345000	1.801363
0.346000	1.852738
0.347000	1.905893
0.348000	1.961188
0.349000	2.018267
0.350000	2.076912
0.351000	2.137009
0.352000	2.199812
0.353000	2.263776
0.354000	2.330534
0.355000	2.399301
0.356000	2.470517
0.357000	2.543340
0.358000	2.619365
0.359000	2.697170
0.360000	2.778129
0.361000	2.861515
0.362000	2.947960
0.363000	3.036674
0.364000	3.128728
0.365000	3.223998
0.366000	3.322045
0.367000	3.423160
0.368000	3.528673
0.369000	3.637462
0.370000	3.749514
0.371000	3.864380
0.372000	3.984365
0.373000	4.108592
0.374000	4.237186
0.375000	4.369565
0.376000	4.506609
0.377000	4.648322
0.378000	4.795728
0.379000	4.946463
0.380000	5.104700
0.381000	5.267119
0.382000	5.436020
0.383000	5.608945
0.384000	5.789900
0.385000	5.975976
0.386000	6.170378
0.387000	6.371295
0.388000	6.577890
0.389000	6.791977
0.390000	7.015208
0.391000	7.244474
0.392000	7.483556
0.393000	7.732423
0.394000	7.987617
0.395000	8.251878
0.396000	8.552177
0.397000	8.729217
0.398000	8.728688
0.399000	8.725821
0.400000	8.727275
