Voltage[V]	Current[mA]
2,450000	1,794191E-5
2,460000	1,794289E-5
2,470000	1,794441E-5
2,480000	1,794353E-5
2,490000	1,794416E-5
2,500000	1,794336E-5
2,510000	1,794463E-5
2,520000	1,794460E-5
2,530000	1,794482E-5
2,540000	1,794595E-5
2,550000	1,794534E-5
2,560000	1,794679E-5
2,570000	1,794631E-5
2,580000	1,794779E-5
2,590000	1,795350E-5
2,600000	1,795269E-5
2,610000	1,795133E-5
2,620000	1,795264E-5
2,630000	1,795358E-5
2,640000	1,795249E-5
2,650000	1,795463E-5
2,660000	1,795460E-5
2,670000	1,795336E-5
2,680000	1,795285E-5
2,690000	1,795268E-5
2,700000	1,795019E-5
2,710000	1,795052E-5
2,720000	1,795016E-5
2,730000	1,795118E-5
2,740000	1,795168E-5
2,750000	1,795388E-5
2,760000	1,795566E-5
2,770000	1,795773E-5
2,780000	1,795551E-5
2,790000	1,795692E-5
2,800000	1,795850E-5
2,810000	1,796019E-5
2,820000	1,795937E-5
2,830000	1,795870E-5
2,840000	1,795891E-5
2,850000	1,795873E-5
2,860000	1,795913E-5
2,870000	1,795936E-5
2,880000	1,796004E-5
2,890000	1,795891E-5
2,900000	1,795941E-5
2,910000	1,795942E-5
2,920000	1,795994E-5
2,930000	1,796024E-5
2,940000	1,796115E-5
2,950000	1,796091E-5
2,960000	1,795934E-5
2,970000	1,795810E-5
2,980000	1,795831E-5
2,990000	1,795911E-5
3,000000	1,795948E-5
3,010000	1,796041E-5
3,020000	1,795988E-5
3,030000	1,795958E-5
3,040000	1,795835E-5
3,050000	1,796012E-5
3,060000	1,796023E-5
3,070000	1,796070E-5
3,080000	1,795792E-5
3,090000	1,795668E-5
3,100000	1,795870E-5
3,110000	1,796028E-5
3,120000	1,795802E-5
3,130000	1,795684E-5
3,140000	1,795724E-5
3,150000	1,795784E-5
3,160000	1,795855E-5
3,170000	1,795891E-5
3,180000	1,796014E-5
3,190000	1,795913E-5
3,200000	1,795920E-5
3,210000	1,795942E-5
3,220000	1,795940E-5
3,230000	1,795945E-5
3,240000	1,795872E-5
3,250000	1,795963E-5
3,260000	1,796035E-5
3,270000	1,795986E-5
3,280000	1,796066E-5
3,290000	1,796042E-5
3,300000	1,796069E-5
3,310000	1,796161E-5
3,320000	1,796174E-5
3,330000	1,796081E-5
3,340000	1,796318E-5
3,350000	1,796174E-5
3,360000	1,796269E-5
3,370000	1,796108E-5
3,380000	1,796035E-5
3,390000	1,796223E-5
3,400000	1,796372E-5
3,410000	1,796576E-5
3,420000	1,796303E-5
3,430000	1,796412E-5
3,440000	1,796336E-5
3,450000	1,796205E-5
3,460000	1,796330E-5
3,470000	1,796338E-5
3,480000	1,796235E-5
3,490000	1,796248E-5
3,500000	1,796645E-5
3,510000	1,796199E-5
3,520000	1,796015E-5
3,530000	1,796203E-5
3,540000	1,797979E-5
3,550000	1,796695E-5
3,560000	1,796313E-5
3,570000	1,798380E-5
3,580000	1,797264E-5
3,590000	1,796247E-5
3,600000	1,796266E-5
3,610000	1,796228E-5
3,620000	1,796000E-5
3,630000	1,796070E-5
3,640000	1,796069E-5
3,650000	1,796132E-5
3,660000	1,796222E-5
3,670000	1,796177E-5
3,680000	1,796307E-5
3,690000	1,796227E-5
3,700000	1,795839E-5
3,710000	1,795273E-5
3,720000	1,795201E-5
3,730000	1,795381E-5
3,740000	1,795121E-5
3,750000	1,795221E-5
3,760000	1,797485E-5
3,770000	1,795572E-5
3,780000	1,795349E-5
3,790000	1,795217E-5
3,800000	1,795146E-5
3,810000	1,795312E-5
3,820000	1,795341E-5
3,830000	1,795420E-5
3,840000	1,795407E-5
3,850000	1,795350E-5
3,860000	1,795493E-5
3,870000	1,795522E-5
3,880000	1,795554E-5
3,890000	1,795727E-5
3,900000	1,795788E-5
3,910000	1,795860E-5
3,920000	1,795815E-5
3,930000	1,795918E-5
3,940000	1,795964E-5
3,950000	1,795884E-5
