Voltage[V]	Current[mA]
50.000000	3.243162E-6
50.010000	3.966147E-6
50.020000	4.114383E-6
50.030000	3.593962E-6
50.040000	3.358382E-6
50.050000	4.205365E-6
50.060000	4.144979E-6
50.070000	3.343788E-6
50.080000	3.398338E-6
50.090000	3.729089E-6
50.100000	3.289494E-6
50.110000	3.418110E-6
50.120000	3.389527E-6
50.130000	4.207818E-6
50.140000	4.453339E-6
50.150000	4.243042E-6
50.160000	3.439740E-6
50.170000	4.384827E-6
50.180000	3.302555E-6
50.190000	3.394135E-6
50.200000	4.409057E-6
50.210000	3.345747E-6
50.220000	4.463417E-6
50.230000	3.813530E-6
50.240000	3.165495E-6
50.250000	4.498292E-6
50.260000	4.518747E-6
50.270000	3.355669E-6
50.280000	4.724496E-6
50.290000	4.511875E-6
50.300000	3.493054E-6
50.310000	4.560163E-6
50.320000	4.540972E-6
50.330000	3.979142E-6
50.340000	4.865747E-6
50.350000	4.788123E-6
50.360000	4.554556E-6
50.370000	3.586243E-6
50.380000	4.602907E-6
50.390000	4.591511E-6
50.400000	3.469804E-6
50.410000	3.571448E-6
50.420000	4.767046E-6
50.430000	4.157351E-6
50.440000	3.635156E-6
50.450000	3.450218E-6
50.460000	4.397807E-6
50.470000	3.773877E-6
50.480000	4.921735E-6
50.490000	3.652267E-6
50.500000	4.409187E-6
50.510000	4.158501E-6
50.520000	4.850857E-6
50.530000	4.355655E-6
50.540000	3.582633E-6
50.550000	3.698253E-6
50.560000	3.794188E-6
50.570000	3.618933E-6
50.580000	3.533790E-6
50.590000	3.699199E-6
50.600000	4.349032E-6
50.610000	4.468053E-6
50.620000	4.158560E-6
50.630000	5.063273E-6
50.640000	4.512944E-6
50.650000	5.074420E-6
50.660000	3.771319E-6
50.670000	3.415096E-6
50.680000	4.555383E-6
50.690000	3.818956E-6
50.700000	3.400147E-6
50.710000	4.531006E-6
50.720000	4.575227E-6
50.730000	4.757449E-6
50.740000	4.572015E-6
50.750000	4.127032E-6
50.760000	3.307659E-6
50.770000	4.611047E-6
50.780000	4.598319E-6
50.790000	4.649141E-6
50.800000	3.749475E-6
50.810000	4.705874E-6
50.820000	5.102991E-6
50.830000	3.570628E-6
50.840000	3.744191E-6
50.850000	3.997656E-6
50.860000	3.796959E-6
50.870000	4.163845E-6
50.880000	3.812134E-6
50.890000	4.262752E-6
50.900000	3.588480E-6
50.910000	4.765867E-6
50.920000	3.815226E-6
50.930000	3.402846E-6
50.940000	5.368298E-6
50.950000	3.756789E-6
50.960000	3.917275E-6
50.970000	3.888869E-6
50.980000	4.827661E-6
50.990000	4.199576E-6
51.000000	4.821985E-6
51.010000	4.541505E-6
51.020000	3.763443E-6
51.030000	3.966233E-6
51.040000	4.930392E-6
51.050000	3.610405E-6
51.060000	4.430796E-6
51.070000	3.999486E-6
51.080000	5.612746E-6
51.090000	4.037032E-6
51.100000	5.693102E-6
51.110000	5.022721E-6
51.120000	3.954757E-6
51.130000	5.113237E-6
51.140000	4.060135E-6
51.150000	4.389957E-6
51.160000	5.652113E-6
51.170000	3.772589E-6
51.180000	6.259116E-6
51.190000	4.594371E-6
51.200000	6.177548E-6
51.210000	3.789241E-6
51.220000	4.480198E-6
51.230000	4.782646E-6
51.240000	7.263731E-6
51.250000	5.414338E-6
51.260000	4.892905E-6
51.270000	4.665699E-6
51.280000	5.000133E-6
51.290000	6.637022E-6
51.300000	5.491801E-6
51.310000	7.884160E-6
51.320000	5.249650E-6
51.330000	8.300812E-6
51.340000	7.138879E-6
51.350000	8.053450E-6
51.360000	8.146031E-6
51.370000	6.026992E-6
51.380000	7.197203E-6
51.390000	8.888292E-6
51.400000	6.169216E-6
51.410000	9.130657E-6
51.420000	7.011091E-6
51.430000	9.274440E-6
51.440000	9.676631E-6
51.450000	9.811613E-6
51.460000	1.098229E-5
51.470000	8.657564E-6
51.480000	1.049576E-5
51.490000	1.165040E-5
51.500000	1.119936E-5
51.510000	9.602719E-6
51.520000	1.245381E-5
51.530000	1.181965E-5
51.540000	1.255220E-5
51.550000	1.195270E-5
51.560000	1.409100E-5
51.570000	1.417394E-5
51.580000	1.351348E-5
